"","LATITUDE","LONGITUDE","POPULATION","gdd","precip","TRACT"
"69876",48.077327,-118.961491,2825,3242,NA,"940100"
"69877",48.350744,-119.492349,3129,3357,NA,"940200"
"69878",48.84934,-119.332943,7308,3225,NA,"970300"
"69879",48.706898,-119.45616,3717,3225,NA,"970400"
"69880",48.498806,-119.576777,2321,3357,NA,"970500"
"69881",48.416611,-119.526172,6714,3357,NA,"970600"
"69882",48.348827,-119.608576,4286,3357,NA,"970700"
"69883",48.109619,-119.79958,4930,3296,1319,"970800"
"69884",48.501876,-120.244956,2220,2971,1475,"970900"
"69885",48.298279,-120.095521,3670,2971,1475,"971000"
"69886",46.688629,-123.723371,4267,2321,NA,"950200"
"69887",46.679676,-123.876746,3625,2321,NA,"950300"
"69888",46.453233,-123.754563,3921,2733,NA,"950400"
"69889",46.335893,-124.043666,2475,1976,7865,"950500"
"69890",46.354072,-124.053818,1263,1976,7865,"950600"
"69891",46.453543,-124.041646,2995,1976,7865,"950700"
"69892",46.518874,-124.046519,2374,1976,7865,"950800"
"69893",48.754714,-117.38199,2099,2494,2812,"970100"
"69894",48.349031,-117.260795,2649,2489,2687,"970200"
"69895",48.185949,-117.078244,3300,2489,2687,"970300"
"69896",48.126944,-117.293648,2682,2489,2687,"970400"
"69897",48.114398,-117.155003,2271,2489,2687,"970500"
"69898",47.253786,-122.427894,1928,3042,NA,"060200"
"69899",47.296093,-122.516938,4106,2570,NA,"060300"
"69900",47.282408,-122.496116,3896,2570,NA,"060400"
"69901",47.272012,-122.4782,3923,3042,NA,"060500"
"69902",47.264456,-122.461805,5262,3042,NA,"060600"
"69903",47.261288,-122.477792,6523,3042,NA,"060700"
"69904",47.265834,-122.49646,4940,2570,NA,"060800"
"69905",47.280411,-122.520993,3043,2570,NA,"060903"
"69906",47.280859,-122.510381,5015,2570,NA,"060904"
"69907",47.26477,-122.526387,6359,2570,NA,"060905"
"69908",47.263189,-122.509596,2045,2570,NA,"060906"
"69909",47.251696,-122.541827,3791,2570,NA,"061001"
"69910",47.249461,-122.524623,4187,2570,NA,"061002"
"69911",47.248599,-122.494481,6200,3042,NA,"061100"
"69912",47.249802,-122.473477,4968,3042,NA,"061200"
"69913",47.250664,-122.458427,4808,3042,NA,"061300"
"69914",47.251495,-122.447535,4442,3042,NA,"061400"
"69915",47.262167,-122.448885,4742,3042,NA,"061500"
"69916",47.254864,-122.441745,1824,3042,NA,"061601"
"69917",47.240876,-122.438923,956,3042,NA,"061602"
"69918",47.239002,-122.452265,4578,3042,NA,"061700"
"69919",47.226377,-122.45179,2880,3042,NA,"061800"
"69920",47.227763,-122.435384,1961,3042,NA,"061900"
"69921",47.228513,-122.419087,4228,3042,NA,"062000"
"69922",47.214175,-122.417272,5244,3042,NA,"062300"
"69923",47.21433,-122.434341,5471,3042,NA,"062400"
"69924",47.21485,-122.451289,7073,3042,NA,"062500"
"69925",47.216389,-122.475851,2977,3042,NA,"062600"
"69926",47.221823,-122.496982,6130,3042,NA,"062801"
"69927",47.196989,-122.496795,4112,3042,NA,"062802"
"69928",47.204963,-122.478321,7365,3042,NA,"062900"
"69929",47.198036,-122.469502,2956,3042,NA,"063000"
"69930",47.200079,-122.449719,4270,3042,NA,"063100"
"69931",47.199037,-122.432674,4855,3042,NA,"063200"
"69932",47.199368,-122.409379,7857,3042,NA,"063300"
"69933",47.181454,-122.432145,7592,3042,NA,"063400"
"69934",47.186049,-122.452873,4164,3042,NA,"063501"
"69935",47.175028,-122.453213,5179,3042,NA,"063502"
"69936",47.07234,-122.079363,3406,2774,4780,"070100"
"69937",47.138092,-122.165985,5203,2505,4349,"070203"
"69938",47.140767,-122.134128,3598,2505,4349,"070204"
"69939",47.155407,-122.097333,3458,2774,4780,"070205"
"69940",47.11331,-122.078989,4172,2774,4780,"070206"
"69941",47.159546,-122.023685,4948,2774,4780,"070207"
"69942",47.217632,-122.138255,4876,2774,4780,"070307"
"69943",47.184676,-122.179645,3782,2505,4349,"070308"
"69944",47.184109,-122.150506,5601,2505,4349,"070309"
"69945",47.158877,-122.163017,5178,2505,4349,"070310"
"69946",47.155222,-122.136567,4624,2505,4349,"070311"
"69947",47.163514,-122.190365,4869,2505,4349,"070312"
"69948",47.206134,-122.186201,6029,2505,4349,"070313"
"69949",47.228831,-122.194154,2880,3041,4042,"070314"
"69950",47.249464,-122.190191,4597,3041,4042,"070315"
"69951",47.249177,-122.217165,5207,3041,4042,"070316"
"69952",47.169176,-122.224836,2046,2505,4349,"070401"
"69953",47.090983,-122.208216,3693,2505,4349,"070403"
"69954",47.110962,-122.222107,4465,2505,4349,"070404"
"69955",47.24983,-122.311331,6065,3041,4042,"070703"
"69956",47.171657,-122.374416,2362,3041,4042,"071100"
"69957",47.180285,-122.343982,4668,3041,4042,"071205"
"69958",47.162132,-122.333748,6589,3041,4042,"071206"
"69959",47.158534,-122.280863,5671,2505,4349,"071207"
"69960",47.141098,-122.279678,7128,2505,4349,"071208"
"69961",47.163702,-122.265049,4205,2505,4349,"071209"
"69962",47.165874,-122.247026,4515,2505,4349,"071210"
"69963",47.140473,-122.303492,5895,2505,4349,"071304"
"69964",47.151525,-122.387581,3705,3041,4042,"071305"
"69965",47.121142,-122.381215,6166,3041,4042,"071306"
"69966",47.147826,-122.33637,4629,3041,4042,"071307"
"69967",47.117659,-122.333993,4335,2505,4349,"071309"
"69968",47.131643,-122.333098,4571,2505,4349,"071310"
"69969",47.108518,-122.449033,3994,3041,4042,"071403"
"69970",47.088483,-122.387668,6126,2505,4349,"071406"
"69971",47.06325,-122.35931,6632,2505,4349,"071407"
"69972",47.108929,-122.419092,4005,3041,4042,"071408"
"69973",47.100797,-122.417183,4409,3041,4042,"071409"
"69974",47.086718,-122.419093,5724,2505,4349,"071410"
"69975",47.07413,-122.409915,4725,2505,4349,"071411"
"69976",47.131902,-122.445291,5115,3041,4042,"071503"
"69977",47.146329,-122.444434,5539,3041,4042,"071504"
"69978",47.133037,-122.42303,5202,3041,4042,"071505"
"69979",47.120184,-122.40485,5314,3041,4042,"071506"
"69980",47.182575,-122.411306,4920,3041,4042,"071601"
"69981",47.158809,-122.418905,7355,3041,4042,"071602"
"69982",47.170644,-122.463644,3670,3042,NA,"071703"
"69983",47.164726,-122.465045,4360,3042,NA,"071704"
"69984",47.164275,-122.443755,3768,3041,4042,"071705"
"69985",47.1545,-122.462979,1909,3042,NA,"071706"
"69986",47.154432,-122.443076,2853,3041,4042,"071707"
"69987",47.183414,-122.512963,5254,3042,NA,"071803"
"69988",47.160545,-122.499937,3625,3042,NA,"071805"
"69989",47.142748,-122.505418,4213,3042,NA,"071806"
"69990",47.168366,-122.499856,3480,3042,NA,"071807"
"69991",47.178364,-122.476808,3920,3042,NA,"071808"
"69992",47.157508,-122.516063,4713,3042,NA,"071901"
"69993",47.161728,-122.535952,5183,2570,NA,"071902"
"69994",47.123597,-122.541741,4779,2570,NA,"072000"
"69995",47.188439,-122.55641,5230,2570,NA,"072105"
"69996",47.184493,-122.538865,5921,2570,NA,"072106"
"69997",47.164962,-122.555738,4197,2570,NA,"072107"
"69998",47.146836,-122.558038,5648,2570,NA,"072108"
"69999",47.171705,-122.59468,3468,2570,NA,"072109"
"70000",47.166139,-122.589093,2514,2570,NA,"072111"
"70001",47.160858,-122.577458,4369,2570,NA,"072112"
"70002",47.230693,-122.515271,5903,2570,NA,"072305"
"70003",47.216747,-122.551098,4357,2570,NA,"072307"
"70004",47.205419,-122.548451,6886,2570,NA,"072308"
"70005",47.232622,-122.555815,5892,2570,NA,"072309"
"70006",47.230322,-122.542319,3803,2570,NA,"072310"
"70007",47.231455,-122.531416,4231,2570,NA,"072311"
"70008",47.203704,-122.516104,5612,2570,NA,"072312"
"70009",47.214219,-122.518974,3797,2570,NA,"072313"
"70010",47.302501,-122.66026,4107,2570,NA,"072405"
"70011",47.312169,-122.628828,5831,2570,NA,"072406"
"70012",47.30021,-122.56994,4790,2570,NA,"072407"
"70013",47.287817,-122.585282,5919,2570,NA,"072408"
"70014",47.283284,-122.620893,2510,2570,NA,"072409"
"70015",47.247022,-122.625021,3633,2570,NA,"072410"
"70016",47.383038,-122.66645,4186,2570,NA,"072503"
"70017",47.351713,-122.631024,4638,2570,NA,"072504"
"70018",47.376821,-122.597977,6904,2570,NA,"072505"
"70019",47.365171,-122.562267,3438,2570,NA,"072506"
"70020",47.329273,-122.586648,2643,2570,NA,"072507"
"70021",47.375926,-122.742675,5235,2744,5488,"072601"
"70022",47.315958,-122.758324,3898,2744,5488,"072602"
"70023",47.214504,-122.743915,6462,2744,5488,"072603"
"70024",47.098122,-122.654925,8267,2570,NA,"072800"
"70025",47.12958,-122.523952,2507,3042,NA,"072901"
"70026",47.122506,-122.594903,2716,2570,NA,"072903"
"70027",47.092409,-122.600584,5214,2570,NA,"072905"
"70028",47.087171,-122.566235,1392,2570,NA,"072906"
"70029",47.104802,-122.564767,4679,2570,NA,"072907"
"70030",46.971224,-122.516068,6082,2505,4349,"073001"
"70031",46.976163,-122.395636,5431,2505,4349,"073005"
"70032",46.914682,-122.435049,3828,2505,4349,"073006"
"70033",47.090784,-122.33465,7451,2505,4349,"073108"
"70034",47.134052,-122.260861,3864,2505,4349,"073110"
"70035",47.122011,-122.280731,4346,2505,4349,"073111"
"70036",47.074412,-122.273614,6364,2505,4349,"073113"
"70037",47.034926,-122.375976,5610,2505,4349,"073114"
"70038",47.03859,-122.350862,4449,2505,4349,"073115"
"70039",47.032596,-122.315922,3352,2505,4349,"073116"
"70040",46.970532,-122.32557,3791,2505,4349,"073117"
"70041",47.039248,-122.249747,4601,2505,4349,"073118"
"70042",46.98579,-122.253402,3154,2505,4349,"073119"
"70043",47.117534,-122.308688,3412,2505,4349,"073120"
"70044",47.104022,-122.308135,4708,2505,4349,"073121"
"70045",47.105246,-122.265427,4392,2505,4349,"073122"
"70046",47.108072,-122.253384,4549,2505,4349,"073123"
"70047",47.066009,-122.304253,2793,2505,4349,"073124"
"70048",47.081086,-122.31516,9584,2505,4349,"073125"
"70049",47.089551,-122.301818,3616,2505,4349,"073126"
"70050",46.854323,-122.248323,6220,2505,4349,"073200"
"70051",47.20801,-122.22623,5467,3041,4042,"073301"
"70052",47.196018,-122.234752,4033,2505,4349,"073302"
"70053",47.183102,-122.303907,6099,3041,4042,"073404"
"70054",47.176953,-122.284589,3649,3041,4042,"073405"
"70055",47.184848,-122.265965,4775,3041,4042,"073406"
"70056",47.196982,-122.298256,3608,3041,4042,"073407"
"70057",47.197726,-122.317775,4124,3041,4042,"073408"
"70058",47.230795,-122.276276,7030,3041,4042,"073500"
"70059",47.307407,-122.422554,2760,3042,NA,"940001"
"70060",47.252167,-122.352089,3945,3042,NA,"940002"
"70061",47.229898,-122.347478,6790,3041,4042,"940003"
"70062",47.201746,-122.374959,6504,3041,4042,"940004"
"70063",47.281867,-122.372622,5839,3042,NA,"940005"
"70064",47.219011,-122.403539,2447,3042,NA,"940006"
"70065",47.230696,-122.403543,3150,3042,NA,"940007"
"70066",47.294005,-122.394601,5902,3042,NA,"940008"
"70067",47.229975,-122.310907,2845,3041,4042,"940009"
"70068",47.205848,-122.295261,3985,3041,4042,"940010"
"70069",47.303708,-122.417513,4106,3042,NA,"940011"
"70070",48.665541,-122.909461,5354,2185,2816,"960100"
"70071",48.54373,-123.086636,4761,2007,NA,"960300"
"70072",48.5333,-123.020566,2901,2007,NA,"960400"
"70073",48.503733,-122.890699,2753,2007,NA,"960500"
"70074",48.494697,-122.67657,2181,2574,NA,"940200"
"70075",48.455494,-122.615732,4880,2574,NA,"940300"
"70076",48.499769,-122.642157,6839,2574,NA,"940400"
"70077",48.496105,-122.615901,2467,2574,NA,"940500"
"70078",48.510444,-122.610949,1530,2574,NA,"940600"
"70079",48.513197,-122.624229,1562,2574,NA,"940700"
"70080",48.391163,-122.520033,3010,2517,3320,"940800"
"70081",48.532734,-122.605652,873,2574,NA,"950100"
"70082",48.574217,-122.382582,6015,2601,4649,"950800"
"70083",48.559284,-122.217915,4071,2601,4649,"950900"
"70084",48.528954,-122.017705,2821,2601,4649,"951000"
"70085",48.511425,-121.70018,4715,2515,7042,"951100"
"70086",48.3924,-122.193575,2989,2601,4649,"951200"
"70087",48.463378,-122.221951,1853,2601,4649,"951300"
"70088",48.498668,-122.231171,4029,2601,4649,"951400"
"70089",48.513664,-122.235454,9326,2601,4649,"951500"
"70090",48.487364,-122.306434,4352,2601,4649,"951600"
"70091",48.470813,-122.320062,3689,2517,3320,"951700"
"70092",48.469826,-122.341464,4418,2517,3320,"951800"
"70093",48.472286,-122.410895,3519,2517,3320,"951900"
"70094",48.40879,-122.437557,3310,2517,3320,"952100"
"70095",48.436079,-122.324039,4144,2517,3320,"952200"
"70096",48.43444,-122.303857,4562,2517,3320,"952301"
"70097",48.430279,-122.30106,8722,2517,3320,"952302"
"70098",48.41299,-122.326578,2831,2517,3320,"952401"
"70099",48.414266,-122.300234,7408,2517,3320,"952402"
"70100",48.416871,-122.337281,3290,2517,3320,"952500"
"70101",48.409878,-122.338294,3821,2517,3320,"952600"
"70102",48.341654,-122.300232,3674,2517,3320,"952700"
"70103",45.905993,-121.936581,98,2475,NA,"950100"
"70104",45.623715,-122.133976,4264,2763,8404,"950200"
"70105",45.700845,-121.888134,2010,3202,7752,"950300"
"70106",45.737384,-121.654788,2234,3090,NA,"950400"
"70107",45.750685,-121.840126,2460,3202,7752,"950500"
"70108",47.999782,-122.210114,5382,2751,NA,"040100"
"70109",48.001417,-122.192221,5925,2751,NA,"040200"
"70110",47.994032,-122.200358,2937,2751,NA,"040300"
"70111",47.986506,-122.20435,3867,2751,NA,"040400"
"70112",47.987044,-122.185837,2402,2751,NA,"040500"
"70113",47.976221,-122.203104,4726,2751,NA,"040700"
"70114",47.97712,-122.215175,2418,2751,NA,"040800"
"70115",47.958591,-122.236139,2810,2751,NA,"040900"
"70116",47.961183,-122.212992,5380,2751,NA,"041000"
"70117",47.943426,-122.219977,4570,2751,NA,"041100"
"70118",47.94393,-122.234946,3439,2751,NA,"041201"
"70119",47.930211,-122.222599,5791,2319,NA,"041202"
"70120",47.934391,-122.29945,5117,2319,NA,"041301"
"70121",47.941236,-122.246921,4502,2319,NA,"041303"
"70122",47.949071,-122.271205,2870,2319,NA,"041304"
"70123",47.938786,-122.203434,5534,2751,NA,"041400"
"70124",47.94765,-122.195483,1396,2751,NA,"041500"
"70125",47.915303,-122.194819,5498,2319,NA,"041601"
"70126",47.899624,-122.195842,5826,2319,NA,"041605"
"70127",47.88651,-122.198778,5287,2319,NA,"041606"
"70128",47.895817,-122.174386,3657,2319,NA,"041607"
"70129",47.886231,-122.168573,6264,2319,NA,"041608"
"70130",47.892174,-122.21367,4359,2319,NA,"041701"
"70131",47.860084,-122.239842,5039,2319,NA,"041703"
"70132",47.868023,-122.224111,5024,2319,NA,"041704"
"70133",47.914367,-122.224295,5573,2319,NA,"041805"
"70134",47.901617,-122.228922,7971,2319,NA,"041806"
"70135",47.89151,-122.230003,4114,2319,NA,"041808"
"70136",47.891411,-122.245561,5007,2319,NA,"041809"
"70137",47.885719,-122.248715,5035,2319,NA,"041810"
"70138",47.87427,-122.251473,6403,2319,NA,"041811"
"70139",47.873513,-122.268088,5550,2319,NA,"041812"
"70140",47.891835,-122.275213,4073,2319,NA,"041901"
"70141",47.917036,-122.252479,6981,2319,NA,"041903"
"70142",47.91788,-122.238948,5600,2319,NA,"041904"
"70143",47.901548,-122.253863,5174,2319,NA,"041905"
"70144",47.908519,-122.30877,5921,2319,NA,"042001"
"70145",47.869625,-122.31511,3336,2319,NA,"042003"
"70146",47.870073,-122.289375,4166,2319,NA,"042004"
"70147",47.883901,-122.30788,5177,2319,NA,"042005"
"70148",47.892832,-122.303121,4544,2319,NA,"042006"
"70149",47.85882,-122.311214,2686,2319,NA,"050101"
"70150",47.857252,-122.295085,5361,2319,NA,"050102"
"70151",47.842868,-122.332341,4154,2319,NA,"050200"
"70152",47.82692,-122.351762,5327,2319,NA,"050300"
"70153",47.813989,-122.345946,7052,2319,NA,"050401"
"70154",47.804309,-122.348742,5352,2319,NA,"050402"
"70155",47.806273,-122.37519,6594,2319,NA,"050500"
"70156",47.787032,-122.383533,1271,2827,3615,"050600"
"70157",47.783534,-122.36303,5863,2827,3615,"050700"
"70158",47.792152,-122.349964,6090,2827,3615,"050800"
"70159",47.787186,-122.336797,3233,2827,3615,"050900"
"70160",47.794932,-122.321692,4382,2319,NA,"051000"
"70161",47.783889,-122.30572,3748,2827,3615,"051100"
"70162",47.799301,-122.305684,4208,2319,NA,"051200"
"70163",47.793207,-122.291535,7157,2827,3615,"051300"
"70164",47.814624,-122.308736,7491,2319,NA,"051400"
"70165",47.820206,-122.325802,5601,2319,NA,"051500"
"70166",47.84503,-122.307859,4767,2319,NA,"051601"
"70167",47.833706,-122.316492,4129,2319,NA,"051602"
"70168",47.831585,-122.299503,5597,2319,NA,"051701"
"70169",47.832195,-122.286766,4707,2319,NA,"051702"
"70170",47.842918,-122.279423,5176,2319,NA,"051802"
"70171",47.856715,-122.281265,5636,2319,NA,"051803"
"70172",47.858344,-122.26342,3748,2319,NA,"051804"
"70173",47.814856,-122.27138,8009,2319,NA,"051905"
"70174",47.788924,-122.115247,2286,2752,4877,"051912"
"70175",47.800671,-122.269961,4202,2319,NA,"051913"
"70176",47.784442,-122.271697,4052,2827,3615,"051914"
"70177",47.806676,-122.246315,6863,2319,NA,"051915"
"70178",47.799114,-122.231553,3677,2827,3615,"051916"
"70179",47.783621,-122.245369,4045,2827,3615,"051917"
"70180",47.783541,-122.211785,4973,2827,3615,"051918"
"70181",47.82025,-122.219767,3882,2319,NA,"051921"
"70182",47.813898,-122.226919,4687,2319,NA,"051922"
"70183",47.829713,-122.204447,4745,2319,NA,"051923"
"70184",47.818899,-122.197439,5974,2319,NA,"051924"
"70185",47.794381,-122.188755,6295,2827,3615,"051925"
"70186",47.796097,-122.168974,4611,2827,3615,"051926"
"70187",47.837662,-122.238662,4714,2319,NA,"051927"
"70188",47.844776,-122.244207,4783,2319,NA,"051928"
"70189",47.86048,-122.178845,7273,2319,NA,"052003"
"70190",47.86889,-122.203354,5746,2319,NA,"052004"
"70191",47.857471,-122.204536,5491,2319,NA,"052005"
"70192",47.84967,-122.195672,4248,2319,NA,"052006"
"70193",47.839492,-122.199559,4663,2319,NA,"052007"
"70194",48.020828,-122.147849,3359,2751,NA,"052104"
"70195",47.865692,-122.06676,1895,2752,4877,"052105"
"70196",47.824683,-122.161354,3975,2752,4877,"052107"
"70197",47.83175,-122.107185,5814,2752,4877,"052108"
"70198",47.802109,-122.072997,2607,2752,4877,"052112"
"70199",47.79207,-122.030086,3006,2752,4877,"052113"
"70200",47.857136,-122.153547,4988,2319,NA,"052114"
"70201",47.869916,-122.156325,6726,2319,NA,"052115"
"70202",47.870302,-122.139334,6843,2752,4877,"052118"
"70203",47.875989,-121.977757,5213,2752,4877,"052203"
"70204",47.857592,-122.002404,5345,2752,4877,"052204"
"70205",47.912043,-121.95023,4250,2752,4877,"052206"
"70206",47.876133,-121.898487,5469,2752,4877,"052207"
"70207",47.856501,-121.984879,4096,2752,4877,"052208"
"70208",47.84607,-121.992252,5029,2752,4877,"052209"
"70209",47.960114,-122.023881,4682,2751,NA,"052301"
"70210",47.915869,-122.030075,3677,2752,4877,"052302"
"70211",47.926247,-122.092355,4066,2751,NA,"052401"
"70212",47.917362,-122.090097,3939,2751,NA,"052402"
"70213",47.936034,-122.115792,4334,2751,NA,"052502"
"70214",47.987111,-122.11248,6788,2751,NA,"052503"
"70215",47.965427,-122.107539,2503,2751,NA,"052504"
"70216",48.024913,-122.08587,2434,2751,NA,"052603"
"70217",47.994764,-122.097722,4240,2751,NA,"052604"
"70218",48.020584,-122.069068,5842,2751,NA,"052605"
"70219",48.002942,-122.060994,5125,2751,NA,"052606"
"70220",47.97309,-122.078019,5851,2751,NA,"052607"
"70221",48.125153,-122.119031,1518,2751,NA,"052701"
"70222",48.049849,-122.120113,7206,2751,NA,"052705"
"70223",48.009733,-122.116831,5311,2751,NA,"052706"
"70224",48.024804,-122.118943,3554,2751,NA,"052707"
"70225",48.061506,-122.129083,5344,2751,NA,"052708"
"70226",48.083806,-122.109026,3337,2751,NA,"052709"
"70227",48.12903,-122.16371,5103,2751,NA,"052803"
"70228",48.10701,-122.165328,6971,2751,NA,"052804"
"70229",48.085349,-122.170982,4332,2751,NA,"052805"
"70230",48.084439,-122.151296,7049,2751,NA,"052806"
"70231",48.055211,-122.171682,4079,2751,NA,"052903"
"70232",48.053731,-122.149123,5442,2751,NA,"052904"
"70233",48.067143,-122.172758,4239,2751,NA,"052905"
"70234",48.069375,-122.152543,4445,2751,NA,"052906"
"70235",48.164102,-122.219805,3715,2751,NA,"053101"
"70236",48.136948,-122.243855,4634,2751,NA,"053102"
"70237",48.181144,-122.327159,3918,2751,NA,"053201"
"70238",48.14674,-122.322912,4167,2751,NA,"053202"
"70239",48.246595,-122.341832,6273,2517,3320,"053301"
"70240",48.257522,-122.291649,5555,2517,3320,"053302"
"70241",48.238759,-122.16262,5528,2517,3320,"053400"
"70242",48.184528,-122.118044,6383,2751,NA,"053504"
"70243",48.123931,-122.035664,4988,2751,NA,"053505"
"70244",48.202868,-122.022404,5320,2751,NA,"053506"
"70245",48.159081,-122.129307,4726,2751,NA,"053507"
"70246",48.179675,-122.15618,3409,2751,NA,"053508"
"70247",48.162274,-122.177487,3909,2751,NA,"053509"
"70248",48.048064,-121.935241,5640,2751,NA,"053602"
"70249",48.044067,-122.019754,3848,2751,NA,"053603"
"70250",48.084528,-121.986635,4120,2751,NA,"053604"
"70251",48.258456,-121.655289,3065,2943,NA,"053700"
"70252",47.818854,-121.797865,3639,2712,NA,"053801"
"70253",47.869554,-121.813852,5394,2712,NA,"053802"
"70254",47.861392,-121.704034,5253,2712,NA,"053803"
"70255",48.071183,-122.225978,6462,2751,NA,"940001"
"70256",48.089639,-122.289858,4169,2751,NA,"940002"
"70257",47.707371,-117.371974,4654,2873,NA,"000200"
"70258",47.707391,-117.386985,5408,2873,NA,"000300"
"70259",47.708025,-117.401898,4110,2873,NA,"000400"
"70260",47.707678,-117.41943,3403,2873,NA,"000500"
"70261",47.70778,-117.430851,3014,2873,NA,"000600"
"70262",47.707877,-117.445185,4978,2873,NA,"000700"
"70263",47.719971,-117.461597,4776,2873,NA,"000800"
"70264",47.708778,-117.466233,6066,2804,1656,"000900"
"70265",47.693972,-117.464566,5522,2804,1656,"001000"
"70266",47.692554,-117.445969,3278,2873,NA,"001100"
"70267",47.695024,-117.431075,2216,2873,NA,"001200"
"70268",47.694259,-117.419012,3443,2873,NA,"001300"
"70269",47.692479,-117.402823,6244,2873,NA,"001400"
"70270",47.692929,-117.387212,5587,2873,NA,"001500"
"70271",47.692295,-117.373163,3738,2873,NA,"001600"
"70272",47.680856,-117.377752,2762,2873,NA,"001800"
"70273",47.681621,-117.419459,3527,2873,NA,"001900"
"70274",47.678252,-117.431545,4205,2873,NA,"002000"
"70275",47.678898,-117.441499,2474,2873,NA,"002100"
"70276",47.667145,-117.447002,5073,2804,1656,"002300"
"70277",47.669181,-117.425782,2484,2873,NA,"002400"
"70278",47.672082,-117.400106,8679,2873,NA,"002500"
"70279",47.672129,-117.376732,5236,2873,NA,"002600"
"70280",47.646704,-117.353958,3387,2873,NA,"002900"
"70281",47.650842,-117.371583,2759,2873,NA,"003000"
"70282",47.646018,-117.391683,4954,2873,NA,"003100"
"70283",47.648909,-117.415239,2566,2873,NA,"003200"
"70284",47.656342,-117.421464,2604,2873,NA,"003500"
"70285",47.658644,-117.446585,3906,2804,1656,"003600"
"70286",47.647673,-117.46383,1746,2804,1656,"003800"
"70287",47.621589,-117.427213,2043,2804,1656,"003900"
"70288",47.646446,-117.432934,4953,2804,1656,"004000"
"70289",47.642681,-117.415061,2098,2873,NA,"004100"
"70290",47.633302,-117.418639,4739,2804,1656,"004200"
"70291",47.622798,-117.413429,3328,2804,1656,"004300"
"70292",47.621289,-117.393205,4318,2873,NA,"004400"
"70293",47.634357,-117.394638,3564,2873,NA,"004500"
"70294",47.638208,-117.371371,3471,2873,NA,"004601"
"70295",47.633759,-117.354703,3132,2873,NA,"004602"
"70296",47.622399,-117.367458,6572,2873,NA,"004700"
"70297",47.612952,-117.354678,3326,2873,NA,"004800"
"70298",47.605729,-117.379986,5550,2873,NA,"004900"
"70299",47.599221,-117.36637,3534,2873,NA,"005000"
"70300",47.767282,-117.130752,6128,2873,NA,"010100"
"70301",47.957469,-117.27162,4046,2535,NA,"010201"
"70302",47.806564,-117.297369,6983,2873,NA,"010202"
"70303",47.955508,-117.467119,4266,2535,NA,"010301"
"70304",47.886239,-117.478638,3022,2535,NA,"010303"
"70305",47.984359,-117.401838,5805,2535,NA,"010304"
"70306",47.854445,-117.385396,5979,2535,NA,"010305"
"70307",47.64755,-117.586277,6246,2537,1708,"010401"
"70308",47.722906,-117.648306,6937,2537,1708,"010402"
"70309",47.766715,-117.41344,7905,2873,NA,"010501"
"70310",47.791689,-117.413218,6701,2873,NA,"010503"
"70311",47.803418,-117.361805,3546,2873,NA,"010504"
"70312",47.726635,-117.498384,3490,2537,1708,"010601"
"70313",47.745651,-117.489973,7418,2537,1708,"010602"
"70314",47.736929,-117.447093,5923,2873,NA,"010700"
"70315",47.750239,-117.407065,2207,2873,NA,"010800"
"70316",47.743836,-117.420904,4939,2873,NA,"010900"
"70317",47.721148,-117.42299,3583,2873,NA,"011000"
"70318",47.722509,-117.403017,5744,2873,NA,"011101"
"70319",47.735784,-117.403046,3768,2873,NA,"011102"
"70320",47.72719,-117.385114,7211,2873,NA,"011201"
"70321",47.755754,-117.345814,4030,2873,NA,"011202"
"70322",47.698164,-117.297874,7115,2873,NA,"011300"
"70323",47.698866,-117.20776,5473,2873,NA,"011400"
"70324",47.686342,-117.298539,1456,2873,NA,"011500"
"70325",47.68562,-117.283037,1786,2873,NA,"011600"
"70326",47.675018,-117.290804,2316,2873,NA,"011701"
"70327",47.681986,-117.241659,5690,2873,NA,"011702"
"70328",47.665714,-117.228844,5018,2873,NA,"011800"
"70329",47.666105,-117.250373,4352,2873,NA,"011900"
"70330",47.665996,-117.270526,3973,2873,NA,"012000"
"70331",47.664975,-117.291782,2610,2873,NA,"012100"
"70332",47.677519,-117.312894,2369,2873,NA,"012200"
"70333",47.650229,-117.323534,5562,2873,NA,"012300"
"70334",47.622412,-117.269497,4129,2873,NA,"012401"
"70335",47.617123,-117.231074,6028,2873,NA,"012402"
"70336",47.649332,-117.270071,3373,2873,NA,"012500"
"70337",47.6495,-117.251437,3608,2873,NA,"012600"
"70338",47.649323,-117.22923,3582,2873,NA,"012701"
"70339",47.636604,-117.225055,2139,2873,NA,"012702"
"70340",47.633256,-117.238494,4110,2873,NA,"012801"
"70341",47.635457,-117.259736,3293,2873,NA,"012802"
"70342",47.664749,-117.209755,2994,2873,NA,"012901"
"70343",47.643041,-117.20722,6891,2873,NA,"012902"
"70344",47.646312,-117.182011,7487,2873,NA,"013000"
"70345",47.663222,-117.153972,9678,2873,NA,"013100"
"70346",47.701359,-117.091087,7403,2873,NA,"013201"
"70347",47.661219,-117.087879,9217,2873,NA,"013202"
"70348",47.56217,-117.205197,2913,2873,NA,"013300"
"70349",47.620003,-117.335845,4656,2873,NA,"013401"
"70350",47.570101,-117.422948,7653,2804,1656,"013500"
"70351",47.611179,-117.480951,4101,2804,1656,"013600"
"70352",47.650678,-117.532207,3076,2804,1656,"013700"
"70353",47.63324,-117.652773,2776,2537,1708,"013800"
"70354",47.568301,-117.678125,5752,2804,1656,"013900"
"70355",47.492588,-117.578298,5433,2804,1656,"014001"
"70356",47.493769,-117.582214,4805,2804,1656,"014002"
