"","station","cldd","cdd","qual","lat","long"
"4905","USC00464763","3144R",3144,"R",39.3833,-77.8833
"4906","USC00464840","3250R",3250,"R",39.4206,-79.005
"4907","USC00464956","2770R",2770,"R",37.7333,-81.5833
"4908","USC00465224","2670R",2670,"R",37.8564,-80.4042
"4909","USC00465353","4122R",4122,"R",37.8717,-81.9947
"4910","USC00465365","3923S",3923,"S",38.1947,-81.3706
"4911","USC00465563","3893S",3893,"S",38.1025,-81.8464
"4912","USC00465626","2783S",2783,"S",39.5436,-80.4647
"4913","USC00465672","2242R",2242,"R",38.2175,-80.0914
"4914","USC00465739","2845R",2845,"R",38.8722,-78.8617
"4915","USC00465875","2216R",2216,"R",37.99,-80.6803
"4916","USC00465963","3022S",3022,"S",39.4953,-80.9047
"4917","USC00466163","3286S",3286,"S",39.0461,-78.9664
"4918","USC00466212","3153S",3153,"S",39.6167,-79.9667
"4919","USC00466248","3346R",3346,"R",39.9056,-80.755
"4920","USC00466325","3209R",3209,"R",37.5794,-81.3264
"4921","USC00466442","3042R",3042,"R",40.5261,-80.6275
"4922","USC00466591","2982S",2982,"S",37.9714,-81.1508
"4923","USC00466600","3193R",3193,"R",37.6761,-81.6214
"4924","USC00466867","2736S",2736,"S",39.1031,-79.6658
"4925","USC00466952","3286R",3286,"R",38.9989,-79.1361
"4926","USC00466989","2535R",2535,"R",38.6789,-80.1958
"4927","USC00467018","3204R",3204,"R",40.1478,-80.7014
"4928","USC00467029","3358S",3358,"S",37.5742,-81.5356
"4929","USC00467513","2541R",2541,"R",38.2061,-80.5206
"4930","USC00467552","3720S",3720,"S",38.8172,-81.7119
"4931","USC00467649","2835R",2835,"R",38.8561,-80.3075
"4932","USC00467730","3267S",3267,"S",39.3389,-78.7728
"4933","USC00467785","2884S",2884,"S",39.3419,-79.67
"4934","USC00467918","3075R",3075,"R",38.9817,-81.5658
"4935","USC00468051","2277R",2277,"R",38.3333,-79.925
"4936","USC00468308","1446S",1446,"S",38.3989,-79.995
"4937","USC00468351","3070R",3070,"R",38.7506,-81.9808
"4938","USC00468384","3203S",3203,"S",38.8008,-81.3583
"4939","USC00468614","2761R",2761,"R",38.22,-80.8939
"4940","USC00468662","3327R",3327,"R",38.6611,-80.6969
"4941","USC00468777","2513S",2513,"S",39.4467,-79.5469
"4942","USC00468986","2873R",2873,"R",39.3136,-80.0297
"4943","USC00469011","3036R",3036,"R",37.5436,-80.5336
"4944","USC00469281","3055S",3055,"S",39.1139,-78.5811
"4945","USC00469333","3178R",3178,"R",38.4739,-80.4086
"4946","USC00469336","3105R",3105,"R",38.5358,-80.4169
"4947","USC00469436","3265R",3265,"R",39.0439,-80.4725
"4948","USC00469458","3224R",3224,"R",39.2911,-80.7694
"4949","USC00469482","3392R",3392,"R",40.0567,-80.7283
"4950","USC00469522","2771S",2771,"S",37.7889,-80.3083
"4951","USC00469610","4162R",4162,"R",37.6731,-82.2761
"4952","USC00469683","3741S",3741,"S",38.5278,-81.9153
"4953","USC00470045","2768R",2768,"R",42.6475,-89.0644
"4954","USC00470124","2909S",2909,"S",44.3272,-91.9194
"4955","USC00470175","2361R",2361,"R",45.3011,-92.3631
"4956","USC00470239","1813R",1813,"R",45.1603,-89.1128
"4957","USC00470265","2568S",2568,"S",44.2769,-88.4378
"4958","USC00470273","2609S",2609,"S",43.0411,-89.4286
"4959","USC00470308","2269R",2269,"R",43.3008,-89.3269
"4960","USC00470349","1824R",1824,"R",46.5831,-90.9678
"4961","USC00470516","2470R",2470,"R",43.4583,-89.7269
"4962","USC00470603","1792R",1792,"R",46.8833,-90.8167
"4963","USC00470645","2534S",2534,"S",43.4447,-88.8478
"4964","USC00470696","2833S",2833,"S",42.5039,-89.0311
"4965","USC00470773","2131R",2131,"R",45.5556,-90.9592
"4966","USC00470882","2261S",2261,"S",44.2906,-91.23
"4967","USC00470904","2369S",2369,"S",45.0956,-91.4886
"4968","USC00470991","1872R",1872,"R",44.8558,-88.9889
"4969","USC00471044","2106R",2106,"R",44.9878,-88.3769
"4970","USC00471064","2218R",2218,"R",44.1614,-88.0803
"4971","USC00471078","2685S",2685,"S",42.6181,-89.3861
"4972","USC00471131","1752R",1752,"R",46.5378,-91.5919
"4973","USC00471205","2439R",2439,"R",42.6508,-88.2544
"4974","USC00471249","1591R",1591,"R",46.0544,-90.5217
"4975","USC00471280","2619R",2619,"R",43.7447,-90.7783
"4976","USC00471416","2758S",2758,"S",43.0597,-89.4819
"4977","USC00471568","2437S",2437,"S",44.0328,-88.1469
"4978","USC00471676","2213S",2213,"S",44.6228,-88.7483
"4979","USC00471847","1855S",1855,"S",45.8003,-91.4594
"4980","USC00471897","1875R",1875,"R",45.3575,-88.1919
"4981","USC00471923","2222S",2222,"S",45.5333,-92.0222
"4982","USC00471970","2634R",2634,"R",43.6561,-89.2028
"4983","USC00471978","2107S",2107,"S",46.0086,-92.3736
"4984","USC00472001","2585R",2585,"R",42.6781,-90.1064
"4985","USC00472165","2717R",2717,"R",44.1331,-91.5511
"4986","USC00472173","2423R",2423,"R",42.9608,-90.1161
"4987","USC00472240","1937R",1937,"R",46.3333,-91.2667
"4988","USC00472314","1969R",1969,"R",45.9169,-89.2564
"4989","USC00472556","2490R",2490,"R",44.7303,-92.4586
"4990","USC00472826","1637R",1637,"R",45.9336,-88.2583
"4991","USC00472839","2416S",2416,"S",43.7953,-88.4533
"4992","USC00472869","2706S",2706,"S",42.905,-88.8589
"4993","USC00472889","1758R",1758,"R",46.4856,-92.2875
"4994","USC00473022","2434R",2434,"R",43.3144,-90.8486
"4995","USC00473038","3019S",3019,"S",43.5706,-91.2294
"4996","USC00473058","2326S",2326,"S",43.2389,-88.1222
"4997","USC00473174","1682R",1682,"R",45.6214,-88.3603
"4998","USC00473186","1944S",1944,"S",46.245,-91.8047
"4999","USC00473332","1510S",1510,"S",46.4858,-90.4372
"5000","USC00473405","2421R",2421,"R",44.1186,-89.5358
"5001","USC00473453","2343S",2343,"S",43.3311,-88.4114
"5002","USC00473471","2095R",2095,"R",44.4169,-90.7314
"5003","USC00473511","2179R",2179,"R",46.0003,-91.5075
"5004","USC00473654","2482S",2482,"S",43.6542,-90.3339
"5005","USC00473698","2126R",2126,"R",45.2236,-91.1269
"5006","USC00473756","2492R",2492,"R",43.4406,-88.6325
"5007","USC00473800","1841R",1841,"R",46.4619,-90.1933
"5008","USC00474080","1945S",1945,"S",45.3497,-90.7483
"5009","USC00474174","2548S",2548,"S",42.5608,-87.8156
"5010","USC00474195","1934R",1934,"R",44.4628,-87.505
"5011","USC00474457","3008R",3008,"R",42.5936,-88.4347
"5012","USC00474482","2724R",2724,"R",43.0803,-88.8967
"5013","USC00474523","1832R",1832,"R",45.3333,-88.4981
"5014","USC00474546","2522S",2522,"S",42.8278,-90.7889
"5015","USC00474582","1560S",1560,"S",45.5119,-88.7594
"5016","USC00474829","1634R",1634,"R",45.8883,-89.1389
"5017","USC00474894","2375S",2375,"S",45.5733,-92.485
"5018","USC00474937","3066S",3066,"S",43.2117,-91.0986
"5019","USC00474953","1768S",1768,"S",46.7781,-90.7653
"5020","USC00475017","2173R",2173,"R",44.0869,-87.6522
"5021","USC00475091","2263R",2263,"R",45.0983,-87.6236
"5022","USC00475120","2306S",2306,"S",44.6319,-90.1314
"5023","USC00475164","2186S",2186,"S",44.1747,-90.3483
"5024","USC00475178","2451R",2451,"R",43.79,-90.0597
"5025","USC00475255","2048S",2048,"S",45.1308,-90.3439
"5026","USC00475286","1794S",1794,"S",46.3689,-90.6417
"5027","USC00475335","2283C",2283,"C",44.8742,-91.9364
"5028","USC00475364","1969S",1969,"S",45.1786,-89.6617
"5029","USC00475474","2873S",2873,"S",43.0719,-88.0294
"5030","USC00475516","1587R",1587,"R",45.8864,-89.7322
"5031","USC00475525","1945R",1945,"R",46.0667,-91.8667
"5032","USC00475563","2464S",2464,"S",44.5647,-91.6719
"5033","USC00475581","2445R",2445,"R",43.7806,-89.3169
"5034","USC00475786","2394S",2394,"S",44.0261,-90.0814
"5035","USC00475808","2076S",2076,"S",44.5297,-90.6383
"5036","USC00475863","1668R",1668,"R",45.7833,-88.7
"5037","USC00475932","2243S",2243,"S",44.3589,-88.7189
"5038","USC00476122","1557R",1557,"R",45.6358,-89.2417
"5039","USC00476200","2626S",2626,"S",43.1003,-88.5036
"5040","USC00476208","2078S",2078,"S",44.8919,-87.955
"5041","USC00476330","2647R",2647,"R",44.0206,-88.5581
"5042","USC00476357","1938S",1938,"S",44.98,-90.5545
"5043","USC00476398","1824R",1824,"R",45.9336,-90.4506
"5044","USC00476413","1791R",1791,"R",46.5372,-92.1186
"5045","USC00476646","2668S",2668,"S",42.7489,-90.4656
"5046","USC00476678","2389S",2389,"S",43.73,-87.9714
"5047","USC00476718","2645S",2645,"S",43.5278,-89.4342
"5048","USC00476764","2227S",2227,"S",43.3944,-87.8636
"5049","USC00476772","1591R",1591,"R",46.7781,-91.3856
"5050","USC00476827","2845S",2845,"S",43.0514,-91.135
"5051","USC00476838","2672R",2672,"R",43.31,-89.7283
"5052","USC00476859","1822S",1822,"S",44.5447,-90.3017
"5053","USC00476922","2492S",2492,"S",42.7022,-87.7861
"5054","USC00476939","1649R",1649,"R",45.8342,-89.5472
"5055","USC00477052","2712R",2712,"R",43.5231,-90.0003
"5056","USC00477092","1736S",1736,"S",46.1222,-89.8772
"5057","USC00477113","1987S",1987,"S",45.5986,-89.4508
"5058","USC00477132","2231S",2231,"S",45.4164,-91.7719
"5059","USC00477158","2470S",2470,"S",43.3314,-90.3889
"5060","USC00477174","2039S",2039,"S",45.2142,-91.8875
"5061","USC00477226","2335C",2335,"C",44.8542,-92.6122
"5062","USC00477319","2559R",2559,"R",43.445,-89.9697
"5063","USC00477349","1982S",1982,"S",44.7511,-89.245
"5064","USC00477464","2631S",2631,"S",45.4117,-92.6464
"5065","USC00477480","1651S",1651,"S",45.9156,-89.4894
"5066","USC00477708","2238C",2238,"C",44.7631,-88.6183
"5067","USC00477725","2531R",2531,"R",43.75,-87.7167
"5068","USC00477892","2190S",2190,"S",46.3575,-91.8317
"5069","USC00477997","2582R",2582,"R",43.9364,-90.8164
"5070","USC00478027","2198S",2198,"S",45.8236,-91.8761
"5071","USC00478110","2252S",2252,"S",44.9686,-90.9389
"5072","USC00478171","2273S",2273,"S",44.5114,-89.5856
"5073","USC00478229","2688R",2688,"R",42.9108,-89.2133
"5074","USC00478267","2078S",2078,"S",44.8797,-87.3356
"5075","USC00478316","2566R",2566,"R",42.9675,-88.5497
"5076","USC00478349","1670S",1670,"S",46.7,-92.0167
"5077","USC00478376","2012R",2012,"R",44.9958,-88.3786
"5078","USC00478589","2791S",2791,"S",43.9994,-91.4378
"5079","USC00478672","1884S",1884,"S",44.1431,-87.5678
"5080","USC00478723","2547R",2547,"R",42.6903,-88.0336
"5081","USC00478827","2212S",2212,"S",43.5594,-90.8761
"5082","USC00478905","1805S",1805,"S",45.3581,-86.8911
"5083","USC00478919","2564S",2564,"S",43.1742,-88.7364
"5084","USC00478937","2494R",2494,"R",43.0064,-88.2492
"5085","USC00478951","2306S",2306,"S",44.3547,-89.0592
"5086","USC00479046","2958R",2958,"R",43.0175,-88.0017
"5087","USC00479050","2330R",2330,"R",43.3681,-88.0858
"5088","USC00479144","1941R",1941,"R",45.4425,-91.4181
"5089","USC00479190","2596S",2596,"S",42.8508,-88.7247
"5090","USC00479236","1781R",1781,"R",45.7081,-89.8489
"5091","USC00479304","1858R",1858,"R",45.8833,-91.07
"5092","USC00479319","2335S",2335,"S",43.6089,-89.7667
"5093","USC00479335","2540S",2540,"S",44.3881,-89.8056
"5094","USC00480027","1320R",1320,"R",42.7292,-110.9297
"5095","USC00480080","2389S",2389,"S",41.4,-104.1017
"5096","USC00480140","1233R",1233,"R",43.7728,-111.0339
"5097","USC00480270","2080R",2080,"R",41.1517,-104.6575
"5098","USC00480484","1691R",1691,"R",41.0389,-107.6575
"5099","USC00480540","2550R",2550,"R",44.38,-108.035
"5100","USC00480552","1901S",1901,"S",42.6339,-106.3775
"5101","USC00480603","951S",951,"S",42.8733,-110.9075
"5102","USC00480740","2105S",2105,"S",44.1242,-106.7319
"5103","USC00480761","1554R",1554,"R",41.5894,-108.5086
"5104","USC00480778","2591S",2591,"S",43.6561,-107.7375
"5105","USC00480865","679R",679,"R",43.2278,-110.4358
"5106","USC00480915","1236R",1236,"R",42.2128,-111.0456
"5107","USC00480951","955R",955,"R",42.7158,-109.6903
"5108","USC00481000","2645R",2645,"R",43.4053,-108.1633
"5109","USC00481165","2095S",2095,"S",44.3547,-106.6992
"5110","USC00481175","1910R",1910,"R",44.5075,-109.1675
"5111","USC00481220","484R",484,"R",44.7742,-107.5217
"5112","USC00481284","1415R",1415,"R",43.3656,-109.2756
"5113","USC00481547","2244R",2244,"R",41.0844,-104.3789
"5114","USC00481610","989R",989,"R",41.3136,-106.1292
"5115","USC00481730","2110R",2110,"R",41.7594,-104.8222
"5116","USC00481736","1759R",1759,"R",41.3975,-110.0856
"5117","USC00481775","2004R",2004,"R",44.9367,-109.1375
"5118","USC00481816","1989S",1989,"S",44.5781,-106.4472
"5119","USC00481840","2188S",2188,"S",44.5147,-109.045
"5120","USC00481850","2085R",2085,"R",44.4139,-108.9006
"5121","USC00481855","1668R",1668,"R",44.3367,-109.3914
"5122","USC00481905","2540S",2540,"S",44.8711,-104.1533
"5123","USC00482054","687R",687,"R",42.9589,-109.9958
"5124","USC00482242","622R",622,"R",42.9281,-110.1272
"5125","USC00482375","262S",262,"S",43.4136,-110.1631
"5126","USC00482410","2219R",2219,"R",44.1833,-105.9
"5127","USC00482415","2244R",2244,"R",44.8919,-108.5931
"5128","USC00482466","2051S",2051,"S",44.5833,-104.7147
"5129","USC00482580","2202S",2202,"S",44.0992,-105.1175
"5130","USC00482595","1823R",1823,"R",43.2281,-108.9489
"5131","USC00482680","1410R",1410,"R",42.1794,-105.4017
"5132","USC00482685","2115R",2115,"R",42.7467,-105.3603
"5133","USC00482715","1010R",1010,"R",43.5397,-109.6553
"5134","USC00482725","2543S",2543,"S",43.4117,-104.9614
"5135","USC00482881","2291R",2291,"R",44.4828,-105.8992
"5136","USC00482995","1400R",1400,"R",41.6878,-106.4136
"5137","USC00483031","2136S",2136,"S",44.4972,-108.3906
"5138","USC00483045","1305R",1305,"R",41.1833,-106.6167
"5139","USC00483100","1339R",1339,"R",41.265,-110.9508
"5140","USC00483396","1373R",1373,"R",41.8183,-110.0564
"5141","USC00483582","1133R",1133,"R",41.8367,-110.7703
"5142","USC00483855","2291S",2291,"S",44.2644,-105.4919
"5143","USC00483950","2414R",2414,"R",42.8267,-105.7878
"5144","USC00484065","2075R",2075,"R",41.5167,-109.4703
"5145","USC00484080","2368R",2368,"R",44.4908,-108.0411
"5146","USC00484411","2091R",2091,"R",44.7053,-108.9558
"5147","USC00484442","1679R",1679,"R",41.15,-105.1667
"5148","USC00484760","2122R",2122,"R",44.6856,-104.6028
"5149","USC00484910","1055S",1055,"S",43.4836,-110.7594
"5150","USC00484925","1673R",1673,"R",42.4942,-107.8292
"5151","USC00485055","2234S",2234,"S",43.7144,-106.6375
"5152","USC00485088","2086R",2086,"R",42.5156,-104.8719
"5153","USC00485105","946R",946,"R",41.8167,-110.5333
"5154","USC00485252","1233R",1233,"R",42.2644,-110.195
"5155","USC00485260","2608R",2608,"R",41.6378,-104.1669
"5156","USC00485345","525R",525,"R",44.5619,-110.3986
"5157","USC00485435","1286R",1286,"R",41.3408,-105.6069
"5158","USC00485506","2556S",2556,"S",44.85,-106.2889
"5159","USC00485770","2172S",2172,"S",44.8375,-108.4042
"5160","USC00485830","1936R",1936,"R",42.7506,-104.4811
"5161","USC00486120","1399R",1399,"R",41.8978,-106.2017
"5162","USC00486195","2269R",2269,"R",43.4131,-106.2772
"5163","USC00486428","1032R",1032,"R",43.6536,-110.7169
"5164","USC00486440","839S",839,"S",43.8567,-110.5889
"5165","USC00486555","1436R",1436,"R",41.2708,-110.3306
"5166","USC00486595","2132R",2132,"R",42.3628,-107.4444
"5167","USC00486660","2653S",2653,"S",43.8497,-104.1886
"5168","USC00486845","552S",552,"S",44.4569,-110.8328
"5169","USC00486852","2204R",2204,"R",42.2058,-104.5561
"5170","USC00487115","2128R",2128,"R",43.2458,-108.6942
"5171","USC00487200","2106S",2106,"S",41.6264,-104.4936
"5172","USC00487240","2142R",2142,"R",41.1722,-104.1583
"5173","USC00487260","838S",838,"S",42.8747,-109.8592
"5174","USC00487376","2004R",2004,"R",43.035,-106.9883
"5175","USC00487388","2069S",2069,"S",44.7764,-108.7592
"5176","USC00487548","1912R",1912,"R",44.9086,-105.7364
"5177","USC00487555","2561S",2561,"S",43.245,-104.2881
"5178","USC00487760","2231R",2231,"R",43.0308,-108.3742
"5179","USC00487810","1956R",1956,"R",43.6056,-104.9042
"5180","USC00487955","1115R",1115,"R",41.8667,-111
"5181","USC00487990","1658R",1658,"R",41.4528,-106.8053
"5182","USC00488070","1922R",1922,"R",42.1569,-106.9153
"5183","USC00488124","2258R",2258,"R",44.5478,-107.7633
"5184","USC00488160","2145S",2145,"S",44.8406,-106.8383
"5185","USC00488192","828S",828,"S",42.3667,-106.105
"5186","USC00488315","578R",578,"R",44.1333,-110.6658
"5187","USC00488385","870R",870,"R",42.4667,-108.8
"5188","USC00488705","2190R",2190,"R",44.4125,-104.3606
"5189","USC00488758","974S",974,"S",44.0761,-108.9547
"5190","USC00488808","1711R",1711,"R",41.7644,-105.375
"5191","USC00488852","2591S",2591,"S",44.0647,-107.3819
"5192","USC00488858","1818S",1818,"S",43.8111,-107.365
"5193","USC00488875","2912R",2912,"R",43.6483,-108.2036
"5194","USC00488888","1791R",1791,"R",43.7125,-108.6964
"5195","USC00488995","2530R",2530,"R",42.0803,-104.2236
"5196","USC00488997","2165R",2165,"R",42.4881,-104.1564
"5197","USC00489025","812S",812,"S",44.9167,-110.4203
"5198","USC00489205","2374S",2374,"S",44.0928,-104.6114
"5199","USC00489459","1641R",1641,"R",41.6667,-107.9667
"5200","USC00489467","1658R",1658,"R",44.4736,-109.4256
"5201","USC00489580","2255R",2255,"R",44.6406,-105.3053
"5202","USC00489604","2744R",2744,"R",42.2494,-104.6281
"5203","USC00489615","2636S",2636,"S",42.1106,-104.9492
"5204","USC00489770","2505R",2505,"R",44.0108,-107.9686
"5205","USC00489805","2040R",2040,"R",43.7472,-105.7331
"5206","USC00489905","1270R",1270,"R",44.9767,-110.6964
"5207","USC00489925","2726S",2726,"S",41.9131,-104.3881
"5208","USC00500243","529S",529,"S",60.9583,-149.1108
"5209","USC00500275","681R",681,"R",61.1561,-149.9847
"5210","USC00500302","593R",593,"R",61.6244,-149.3397
"5211","USC00500363","282R",282,"R",58.3183,-134.1003
"5212","USC00500464","770S",770,"S",58.3814,-134.645
"5213","USC00500657","945R",945,"R",55.38,-131.4683
"5214","USC00500707","812R",812,"R",61.5633,-149.1542
"5215","USC00500788","845S",845,"S",60.8142,-152.297
"5216","USC00501240","378S",378,"S",61.0183,-147.5147
"5217","USC00501243","324R",324,"R",63.3953,-148.895
"5218","USC00501466","808R",808,"R",65.5667,-144.7653
"5219","USC00501492","385R",385,"R",67.5111,-148.4925
"5220","USC00501684","454R",454,"R",64.0917,-141.9211
"5221","USC00501926","414R",414,"R",62.8256,-149.9061
"5222","USC00502019","723R",723,"R",64.05,-145.5167
"5223","USC00502107","925S",925,"S",64.8603,-147.8483
"5224","USC00502112","909S",909,"S",64.925,-147.8803
"5225","USC00502144","622R",622,"R",60.3925,-149.6661
"5226","USC00502149","545S",545,"S",60.4875,-149.968
"5227","USC00502173","532R",532,"R",60.5561,-145.7531
"5228","USC00502227","789R",789,"R",55.4772,-133.1408
"5229","USC00502339","671R",671,"R",64.1172,-145.7511
"5230","USC00502350","741R",741,"R",64.0839,-145.6136
"5231","USC00502352","656R",656,"R",63.9647,-145.105
"5232","USC00502457","395R",395,"R",59.05,-158.5167
"5233","USC00502568","736R",736,"R",63.6772,-144.6011
"5234","USC00502587","206S",206,"S",53.895,-166.5433
"5235","USC00502656","702R",702,"R",61.2967,-149.44
"5236","USC00502707","983S",983,"S",64.6667,-147.1
"5237","USC00502785","400R",400,"R",58.1919,-136.3436
"5238","USC00502871","755R",755,"R",64.9111,-147.9242
"5239","USC00502965","820R",820,"R",64.8172,-147.8739
"5240","USC00502970","1017R",1017,"R",64.8342,-147.7911
"5241","USC00503009","637R",637,"R",62.5422,-153.6206
"5242","USC00503163","580R",580,"R",61.2272,-149.6503
"5243","USC00503198","725R",725,"R",58.25,-134.9
"5244","USC00503212","820R",820,"R",64.7408,-156.8756
"5245","USC00503275","746R",746,"R",64.9767,-147.5211
"5246","USC00503294","434R",434,"R",58.4561,-135.8692
"5247","USC00503299","236S",236,"S",61.1,-149.6936
"5248","USC00503304","516R",516,"R",62.1086,-145.5328
"5249","USC00503502","717R",717,"R",59.2381,-135.4494
"5250","USC00503504","699R",699,"R",59.4503,-136.3614
"5251","USC00503573","608R",608,"R",61.9872,-152.0758
"5252","USC00503585","756R",756,"R",63.8717,-149.0169
"5253","USC00503672","296S",296,"S",59.7444,-151.5514
"5254","USC00503682","349R",349,"R",59.7161,-151.3256
"5255","USC00503695","757R",757,"R",58.1072,-135.4278
"5256","USC00503720","550R",550,"R",60.8983,-149.6286
"5257","USC00503933","514R",514,"R",59.555,-154.4983
"5258","USC00504094","728R",728,"R",58.2989,-134.4111
"5259","USC00504425","278R",278,"R",60.3667,-151.3833
"5260","USC00504550","465R",465,"R",60.6692,-151.3228
"5261","USC00504621","767R",767,"R",64.9156,-148.2711
"5262","USC00504812","411S",411,"S",58.1914,-152.3722
"5263","USC00505051","380R",380,"R",67.25,-162.8
"5264","USC00505136","147S",147,"S",70.3167,-149.5833
"5265","USC00505397","484R",484,"R",62.4528,-146.6789
"5266","USC00505464","461R",461,"R",61.6294,-149.0297
"5267","USC00505519","522S",522,"S",56.3936,-134.6625
"5268","USC00505604","435S",435,"S",60.5181,-148.093
"5269","USC00505733","701S",701,"S",61.5664,-149.2542
"5270","USC00505757","440R",440,"R",61.4181,-142.9961
"5271","USC00505778","417R",417,"R",63.7175,-148.9692
"5272","USC00505880","592R",592,"R",65.2222,-147.1667
"5273","USC00505883","584R",584,"R",61.4253,-149.4075
"5274","USC00505894","556R",556,"R",60.5028,-149.4264
"5275","USC00506147","354S",354,"S",62.3978,-142.9967
"5276","USC00506581","891S",891,"S",64.7581,-147.3253
"5277","USC00506777","550R",550,"R",61.8,-144.9833
"5278","USC00506853","313R",313,"R",57.9256,-152.5011
"5279","USC00506870","973R",973,"R",61.5889,-149.0992
"5280","USC00507097","276R",276,"R",63.0322,-145.4983
"5281","USC00507141","497R",497,"R",57.9578,-136.2214
"5282","USC00507352","666R",666,"R",61.5333,-149.0833
"5283","USC00507444","715R",715,"R",61.4169,-150.0819
"5284","USC00507513","635R",635,"R",62.6211,-141.0061
"5285","USC00507557","656R",656,"R",56.2472,-134.6447
"5286","USC00507570","619S",619,"S",60.2036,-154.3164
"5287","USC00507738","465R",465,"R",60.0503,-148.0672
"5288","USC00507780","98R",98,"R",70.25,-148.3333
"5289","USC00507783","368R",368,"R",62.0911,-152.735
"5290","USC00508140","703R",703,"R",64.4942,-146.9767
"5291","USC00508183","251R",251,"R",55.3167,-160.5167
"5292","USC00508375","369R",369,"R",60.1883,-149.6275
"5293","USC00508377","359R",359,"R",60.3539,-149.3483
"5294","USC00508470","528R",528,"R",61.5175,-144.1914
"5295","USC00508547","447R",447,"R",62.7089,-143.9808
"5296","USC00508594","177R",177,"R",62.0303,-146.6931
"5297","USC00508625","295R",295,"R",62.5333,-145.5167
"5298","USC00508915","555S",555,"S",61.7139,-148.9089
"5299","USC00508945","243R",243,"R",61.8167,-147.55
"5300","USC00509313","692S",692,"S",63.3519,-143.0422
"5301","USC00509385","438R",438,"R",61.6511,-145.1703
"5302","USC00509460","453R",453,"R",59.4356,-151.4136
"5303","USC00509489","962R",962,"R",64.8656,-146.9542
"5304","USC00509641","957S",957,"S",64.8569,-147.8611
"5305","USC00509759","801R",801,"R",61.5333,-149.4333
"5306","USC00509790","713S",713,"S",61.7067,-149.9978
"5307","USC00509829","597R",597,"R",60.7764,-148.6858
"5308","USC00509861","741R",741,"R",61.7481,-150.0542
"5309","USC00509869","516R",516,"R",67.4192,-150.1069
"5310","USC00509919","780S",780,"S",56.4733,-132.3875
"5311","USC00510305","9313R",9313,"R",21.5783,-158.2236
"5312","USC00511004","1672C",1672,"C",20.7603,-156.2469
"5313","USC00511125","8847R",8847,"R",20.7947,-156.0153
"5314","USC00511303","4224S",4224,"S",19.43,-155.2567
"5315","USC00511918","9429S",9429,"S",21.3153,-157.9992
"5316","USC00512679","7035R",7035,"R",20.8906,-156.2128
"5317","USC00513099","3368R",3368,"R",22.1297,-159.6586
"5318","USC00513113","9066R",9066,"R",21.4167,-157.8167
"5319","USC00513117","9823R",9823,"R",21.4233,-157.8014
"5320","USC00513317","9300R",9300,"R",20.9625,-156.6753
"5321","USC00513911","10008R",10008,"R",19.7281,-156.0589
"5322","USC00514459","7687R",7687,"R",19.9697,-155.2364
"5323","USC00514500","9008R",9008,"R",21.6792,-157.9453
"5324","USC00515000","5085S",5085,"S",20.7583,-156.3211
"5325","USC00515004","4809S",4809,"S",20.7008,-156.3561
"5326","USC00515011","1853R",1853,"R",19.5494,-155.3011
"5327","USC00515177","9751R",9751,"R",20.8789,-156.6742
"5328","USC00515275","7837R",7837,"R",20.7894,-156.9486
"5329","USC00515758","9289R",9289,"R",21.4783,-158.1964
"5330","USC00515842","9190S",9190,"S",20.6419,-156.44
"5331","USC00516128","8296S",8296,"S",21.3331,-157.8025
"5332","USC00516198","119R",119,"R",19.5361,-155.5767
"5333","USC00516588","8212R",8212,"R",19.0647,-155.5886
"5334","USC00517000","9116R",9116,"R",20.6617,-156.0442
"5335","USC00517131","8505R",8505,"R",20.0167,-155.2833
"5336","USC00517166","6856S",6856,"S",19.2706,-155.8747
"5337","USC00518165","8659R",8659,"R",22.2181,-159.4828
"5338","USC00518407","9085R",9085,"R",20.9286,-156.6736
"5339","USC00518422","8740S",8740,"S",20.0256,-155.8219
"5340","USC00518500","7751R",7751,"R",21.3814,-158.1197
"5341","USC00518600","8914S",8914,"S",19.1336,-155.5114
"5342","USC00518652","6323R",6323,"R",19.1047,-155.7867
"5343","USC00518830","9675R",9675,"R",20.25,-155.8833
"5344","USC00518838","7951R",7951,"R",21.4992,-158.0108
"5345","USC00519397","9904S",9904,"S",21.2717,-157.8167
"5346","USC00519523","9387S",9387,"S",21.3356,-157.7114
"5347","USC00519603","8937R",8937,"R",21.6369,-158.0536
"5348","USC00519629","9188R",9188,"R",21.9592,-159.6758
"5349","USW00003013","3528R",3528,"R",38.07,-102.6881
"5350","USW00003016","2512R",2512,"R",39.5264,-107.7264
"5351","USW00003017","2897R",2897,"R",39.8328,-104.6575
"5352","USW00003024","4857R",4857,"R",35.695,-101.395
"5353","USW00003026","2938R",2938,"R",39.2447,-102.2842
"5354","USW00003027","2420R",2420,"R",35.0028,-105.6628
"5355","USW00003028","3447R",3447,"R",37.2833,-102.6139
"5356","USW00003030","4208R",4208,"R",36.6817,-101.5053
"5357","USW00003031","6053R",6053,"R",31.9206,-102.3867
"5358","USW00003032","6680R",6680,"R",30.0481,-102.2131
"5359","USW00003102","5705R",5705,"R",34.0561,-117.6003
"5360","USW00003103","1626R",1626,"R",35.1442,-111.6664
"5361","USW00003104","8041S",8041,"S",33.6267,-116.1594
"5362","USW00003122","4604R",4604,"R",33.8017,-118.3411
"5363","USW00003125","9034S",9034,"S",32.8356,-114.3942
"5364","USW00003131","4796R",4796,"R",32.8158,-117.1394
"5365","USW00003144","8451R",8451,"R",32.8342,-115.5786
